"District","State","Yearcode","Ground_water_level","ID","SDP","gini"
"sikar","rajasthan",2014,44.6025,1142014,"465408",0.26
"sikar","rajasthan",2011,42.505,1142011,"395331",0.26
"sikar","rajasthan",2020,51.0366666666667,1142020,"583645",0.26
"sikar","rajasthan",2015,44.825,1142015,"501922",0.26
"sikar","rajasthan",2018,49.45,1142018,"568102",0.26
"sikar","rajasthan",2021,48.3,1142021,"648142",0.26
"sikar","rajasthan",2016,48.8075,1142016,"529650",0.26
"sikar","rajasthan",2013,44.09,1142013,"434292",0.26
"sindhudurg","maharashtra",2013,5.555,4952013,"1267551",0.21
"sindhudurg","maharashtra",2015,5.3825,4952015,"1452513",0.21
"sindhudurg","maharashtra",2020,4.68333333333333,4952020,"1653094",0.21
"sindhudurg","maharashtra",2014,4.7375,4952014,"1345341",0.21
"sindhudurg","maharashtra",2011,5.2425,4952011,"1126595",0.21
"sindhudurg","maharashtra",2017,5.7625,4952017,"1661065",0.21
"sindhudurg","maharashtra",2018,4.72,4952018,"1728578",0.21
"sindhudurg","maharashtra",2016,5.7775,4952016,"1596121",0.21
"sindhudurg","maharashtra",2019,5.19,4952019,"1782903",0.21
"sindhudurg","maharashtra",2021,5.87,4952021,"-",0.21
"sindhudurg","maharashtra",2012,6.40333333333333,4952012,"1189711",0.21
"singrauli","madhya pradesh",2019,5.92571428571429,6382019,"508146",0.3
"singrauli","madhya pradesh",2013,8.3375,6382013,"322598",0.3
"singrauli","madhya pradesh",2017,8.095,6382017,"441956",0.3
"singrauli","madhya pradesh",2018,7.665,6382018,"482361",0.3
"singrauli","madhya pradesh",2014,8.1225,6382014,"339247",0.3
"singrauli","madhya pradesh",2016,8.9025,6382016,"419465",0.3
"singrauli","madhya pradesh",2012,8.82666666666667,6382012,"306853",0.3
"singrauli","madhya pradesh",2020,6.80666666666667,6382020,"490238",0.3
"singrauli","madhya pradesh",2015,8.9975,6382015,"370716",0.3
"singrauli","madhya pradesh",2011,9.3475,6382011,"282371",0.3
"singrauli","madhya pradesh",2021,9.07,6382021,"539180",0.3
"sirmaur","himachal pradesh",2011,9.5625,242011,"60536",0.35
"sirmaur","himachal pradesh",2018,8.398,242018,"99218",0.35
"sirmaur","himachal pradesh",2012,10.4925,242012,"64519",0.35
"sirmaur","himachal pradesh",2021,11.66,242021,"106004",0.35
"sirmaur","himachal pradesh",2016,10.2275,242016,"88112",0.35
"sirmaur","himachal pradesh",2013,8.285,242013,"69398",0.35
"sirmaur","himachal pradesh",2020,8.86666666666667,242020,"98132",0.35
"sirmaur","himachal pradesh",2014,7.685,242014,"74553",0.35
"sirmaur","himachal pradesh",2015,8.77,242015,"80563",0.35
"sirmaur","himachal pradesh",2019,9.03,242019,"102613",0.35
"sirmaur","himachal pradesh",2017,9.255,242017,"93525",0.35
"sirohi","rajasthan",2020,13.2433333333333,1152020,"583645",0.29
"sirohi","rajasthan",2018,12.7033333333333,1152018,"568102",0.29
"sirohi","rajasthan",2013,9.9725,1152013,"434292",0.29
"sirohi","rajasthan",2012,8.57666666666667,1152012,"409802",0.29
"sirohi","rajasthan",2014,12.3475,1152014,"465408",0.29
"sirohi","rajasthan",2021,11.66,1152021,"648142",0.29
"sirohi","rajasthan",2017,10.78,1152017,"557618",0.29
"sirohi","rajasthan",2011,11.9525,1152011,"395331",0.29
"sirohi","rajasthan",2019,15.855,1152019,"598550",0.29
"sirohi","rajasthan",2015,11.1475,1152015,"501922",0.29
"sirohi","rajasthan",2016,20.46,1152016,"529650",0.29
"sirsa","haryana",2021,13.55,742021,"527733",0.31
"sirsa","haryana",2013,16.34,742013,"314931",0.31
"sirsa","haryana",2019,14.5133333333333,742019,"507776",0.31
"sirsa","haryana",2015,15.1275,742015,"372700",0.31
"sirsa","haryana",2014,14.46,742014,"333359",0.31
"sirsa","haryana",2011,12.365,742011,"271152",0.31
"sirsa","haryana",2016,15.4675,742016,"412055",0.31
"sirsa","haryana",2020,19.3466666666667,742020,"480471",0.31
"sirsa","haryana",2018,16.052,742018,"470328",0.31
"sirsa","haryana",2017,13.196,742017,"434407",0.31
"sirsa","haryana",2011,12.365,742011,"289756",0.31
"sitamarhi","bihar",2016,3.43,2212016,"289265",0.21
"sitamarhi","bihar",2015,2.8675,2212015,"269200",0.21
"sitamarhi","bihar",2013,2.93,2212013,"246915",0.21
"sitamarhi","bihar",2012,3.11666666666667,2212012,"236933",0.21
"sitamarhi","bihar",2014,2.5375,2212014,"255739",0.21
"sitamarhi","bihar",2017,2.3325,2212017,"312605",0.21
"sitamarhi","bihar",2020,1.52666666666667,2212020,"344183",0.21
"sitamarhi","bihar",2011,2.7275,2212011,"228497",0.21
"sitamarhi","bihar",2018,2.9275,2212018,"345545",0.21
"sitamarhi","bihar",2019,3.87,2212019,"359196",0.21
"sitamarhi","bihar",2021,2.09,2212021,"382274",0.21
"sitapur","uttar pradesh",2014,5.0775,1832014,"729686",0.26
"sitapur","uttar pradesh",2017,8.246,1832017,"922458",0.26
"sitapur","uttar pradesh",2021,16.216,1832021,"948839",0.26
"sitapur","uttar pradesh",2016,6.3675,1832016,"888453",0.26
"sitapur","uttar pradesh",2020,14.2366666666667,1832020,"910011",0.26
"sitapur","uttar pradesh",2011,4.03,1832011,"645132",0.26
"sitapur","uttar pradesh",2013,4.39,1832013,"707469",0.26
"sitapur","uttar pradesh",2018,10.0657142857143,1832018,"949184",0.26
"sitapur","uttar pradesh",2012,4.40666666666667,1832012,"673552",0.26
"sitapur","uttar pradesh",2019,11.4308333333333,1832019,"980106",0.26
"sitapur","uttar pradesh",2015,5.1025,1832015,"792049",0.26
"sivaganga","tamil nadu",2011,4.70428883523893,5852011,"674478",0.27
"sivaganga","tamil nadu",2017,9.16059141118119,5852017,"1000308",0.27
"sivaganga","tamil nadu",2014,10.1910548740853,5852014,"791915",0.27
"sivaganga","tamil nadu",2020,7.23731074722201,5852020,"1094471",0.27
"sivaganga","tamil nadu",2012,5.41724639661235,5852012,"709343",0.27
"sivaganga","tamil nadu",2018,10.4833921302851,5852018,"1071602",0.27
"sivaganga","tamil nadu",2015,8.83415365236685,5852015,"862437",0.27
"sivaganga","tamil nadu",2013,10.192555208086,5852013,"750416",0.27
"sivaganga","tamil nadu",2021,4.7545027220766,5852021,"1181923",0.27
"sivaganga","tamil nadu",2016,8.75302701082291,5852016,"922084",0.27
"sivaganga","tamil nadu",2019,10.4426817021048,5852019,"1099402",0.27
"sivasagar","assam",2014,1.7805148434136,3002014,"146425",0.23
"sivasagar","assam",2020,1.22794127131972,3002020,"199646",0.23
"sivasagar","assam",2017,1.53043412108385,3002017,"195262",0.23
"sivasagar","assam",2016,1.855389311177,3002016,"179632",0.23
"sivasagar","assam",2018,1.66880213751061,3002018,"204627",0.23
"sivasagar","assam",2021,1.62926841853154,3002021,"-",0.23
"sivasagar","assam",2012,2.15039471416479,3002012,"132518",0.23
"sivasagar","assam",2011,1.54141570968915,3002011,"129354",0.23
"sivasagar","assam",2019,1.40165003653081,3002019,"212315",0.23
"sivasagar","assam",2013,1.7760223753478,3002013,"138725",0.23
"sivasagar","assam",2015,1.46304710009679,3002015,"167629",0.23
"siwan","bihar",2016,4.14,2222016,"289265",0.19
"siwan","bihar",2011,3.91,2222011,"228497",0.19
"siwan","bihar",2012,4.17333333333333,2222012,"236933",0.19
"siwan","bihar",2019,4.3175,2222019,"359196",0.19
"siwan","bihar",2017,3.61,2222017,"312605",0.19
"siwan","bihar",2018,4.7475,2222018,"345545",0.19
"siwan","bihar",2013,3.51,2222013,"246915",0.19
"siwan","bihar",2020,2.41333333333333,2222020,"344183",0.19
"siwan","bihar",2014,3.095,2222014,"255739",0.19
"siwan","bihar",2021,3.37,2222021,"382274",0.19
"siwan","bihar",2015,3.595,2222015,"269200",0.19
"solan","himachal pradesh",2014,9.305,252014,"74553",0.32
"solan","himachal pradesh",2011,9.365,252011,"60536",0.32
"solan","himachal pradesh",2020,10.6466666666667,252020,"98132",0.32
"solan","himachal pradesh",2015,11.91,252015,"80563",0.32
"solan","himachal pradesh",2012,10.1025,252012,"64519",0.32
"solan","himachal pradesh",2016,14.7275,252016,"88112",0.32
"solan","himachal pradesh",2021,12.06,252021,"106004",0.32
"solan","himachal pradesh",2018,11.736,252018,"99218",0.32
"solan","himachal pradesh",2013,13.2025,252013,"69398",0.32
"solan","himachal pradesh",2019,12.0325,252019,"102613",0.32
"solan","himachal pradesh",2017,13.5475,252017,"93525",0.32
"solapur","maharashtra",2019,8,4962019,"1782903",0.28
"solapur","maharashtra",2015,8.185,4962015,"1452513",0.28
"solapur","maharashtra",2020,4.6,4962020,"1653094",0.28
"solapur","maharashtra",2016,8.1125,4962016,"1596121",0.28
"solapur","maharashtra",2012,6.61,4962012,"1189711",0.28
"solapur","maharashtra",2017,6.5025,4962017,"1661065",0.28
"solapur","maharashtra",2021,4.96,4962021,"-",0.28
"solapur","maharashtra",2013,7.825,4962013,"1267551",0.28
"solapur","maharashtra",2014,6.9825,4962014,"1345341",0.28
"solapur","maharashtra",2018,6.5775,4962018,"1728578",0.28
"solapur","maharashtra",2011,5.0725,4962011,"1126595",0.28
"sonbhadra","uttar pradesh",2017,8.36,1842017,"922458",0.27
"sonbhadra","uttar pradesh",2020,11.1916666666667,1842020,"910011",0.27
"sonbhadra","uttar pradesh",2015,5.585,1842015,"792049",0.27
"sonbhadra","uttar pradesh",2013,6.1075,1842013,"707469",0.27
"sonbhadra","uttar pradesh",2011,7.0075,1842011,"645132",0.27
"sonbhadra","uttar pradesh",2018,10.7757142857143,1842018,"949184",0.27
"sonbhadra","uttar pradesh",2016,6.2425,1842016,"888453",0.27
"sonbhadra","uttar pradesh",2019,11.99,1842019,"980106",0.27
"sonbhadra","uttar pradesh",2012,6.63666666666667,1842012,"673552",0.27
"sonbhadra","uttar pradesh",2021,17.106,1842021,"948839",0.27
"sonbhadra","uttar pradesh",2014,6.2325,1842014,"729686",0.27
"sonipat","haryana",2016,13.3,752016,"412055",0.24
"sonipat","haryana",2013,9.2875,752013,"314931",0.24
"sonipat","haryana",2017,10.732,752017,"434407",0.24
"sonipat","haryana",2014,10.07,752014,"333359",0.24
"sonipat","haryana",2011,6.6,752011,"289756",0.24
"sonipat","haryana",2020,11.8466666666667,752020,"480471",0.24
"sonipat","haryana",2015,9.935,752015,"372700",0.24
"sonipat","haryana",2011,6.6,752011,"271152",0.24
"sonipat","haryana",2018,12.216,752018,"470328",0.24
"sonipat","haryana",2019,11.8066666666667,752019,"507776",0.24
"sonipat","haryana",2021,11.2,752021,"527733",0.24
"sonitpur","assam",2020,1.44576865521474,3012020,"199646",0.19
"sonitpur","assam",2016,1.6183369063541,3012016,"179632",0.19
"sonitpur","assam",2019,1.8534101933392,3012019,"212315",0.19
"sonitpur","assam",2021,2.000161147064,3012021,"-",0.19
"sonitpur","assam",2012,1.8534101933392,3012012,"132518",0.19
"sonitpur","assam",2017,1.9634734086328,3012017,"195262",0.19
"sonitpur","assam",2013,1.87243346511834,3012013,"138725",0.19
"sonitpur","assam",2018,1.92406805994744,3012018,"204627",0.19
"sonitpur","assam",2015,1.68899477296233,3012015,"167629",0.19
"sonitpur","assam",2011,1.69035357808942,3012011,"129354",0.19
"sonitpur","assam",2014,1.78546993698513,3012014,"146425",0.19
"south","delhi",2017,30.9956040763824,832017,"487631",0.34
"south","delhi",2012,30.4800699917217,832012,"334193",0.34
"south","delhi",2018,30.7422155427163,832018,"506332",0.34
"south","delhi",2011,29.7710340725445,832011,"314650",0.34
"south","delhi",2021,25.3812260311047,832021,"548058",0.34
"south","delhi",2016,26.9257096518622,832016,"461592",0.34
"south","delhi",2015,29.5761198158783,832015,"431730",0.34
"south","delhi",2014,30.0655240907685,832014,"387639",0.34
"south","delhi",2020,27.3586170407623,832020,"496284",0.34
"south","delhi",2013,31.1015357376141,832013,"356528",0.34
"south","delhi",2019,28.6502770967136,832019,"521994",0.34
"south garo hills","meghalaya",2019,3.225,2772019,"21997",0.18
"south garo hills","meghalaya",2015,3.365,2772015,"18330",0.18
"south garo hills","meghalaya",2017,2.975,2772017,"19964",0.18
"south garo hills","meghalaya",2018,2.895,2772018,"20968",0.18
"south garo hills","meghalaya",2016,3.2525,2772016,"19295",0.18
"south garo hills","meghalaya",2012,3.085,2772012,"18323",0.18
"south garo hills","meghalaya",2011,2.83666666666667,2772011,"18028",0.18
"south garo hills","meghalaya",2021,2.86,2772021,"22527",0.18
"south garo hills","meghalaya",2013,2.6475,2772013,"18397",0.18
"south garo hills","meghalaya",2014,2.79,2772014,"17893",0.18
"south garo hills","meghalaya",2020,3.12,2772020,"20620",0.18
"south goa","goa",2020,5.645,5522020,"46421",0.23
"south goa","goa",2015,5.2225,5522015,"41929",0.23
"south goa","goa",2021,6.23,5522021,"-",0.23
"south goa","goa",2018,5.37,5522018,"47425",0.23
"south goa","goa",2016,5.5175,5522016,"46371",0.23
"south goa","goa",2013,5.42,5522013,"27971",0.23
"south goa","goa",2019,5.1775,5522019,"48509",0.23
"south goa","goa",2014,5.315,5522014,"36042",0.23
"south goa","goa",2012,5.91666666666667,5522012,"32453",0.23
"south goa","goa",2017,5.07,5522017,"47077",0.23
"south goa","goa",2011,5.145,5522011,"38009",0.23
"south tripura","tripura",2017,1.40932433045657,2712017,"29505",0.24
"south tripura","tripura",2015,1.35206646292186,2712015,"23745",0.24
"south tripura","tripura",2012,1.7281465474112,2712012,"18857",0.24
"south tripura","tripura",2020,1.93115171412516,2712020,"32615",0.24
"south tripura","tripura",2013,1.6773952557327,2712013,"20623",0.24
"south tripura","tripura",2021,1.60322029097183,2712021,"35395",0.24
"south tripura","tripura",2018,1.33645068086694,2712018,"32703",0.24
"south tripura","tripura",2011,1.44359229663264,2712011,"17419",0.24
"south tripura","tripura",2014,2.04566744919458,2712014,"24407",0.24
"south tripura","tripura",2019,1.59671371511561,2712019,"33695",0.24
"south tripura","tripura",2016,1.57459135720448,2712016,"27204",0.24
"south west","delhi",2016,16.8602490691765,842016,"461592",0.34
"south west","delhi",2019,17.5967239799104,842019,"521994",0.34
"south west","delhi",2015,18.0512841622032,842015,"431730",0.34
"south west","delhi",2012,17.0256099047221,842012,"334193",0.34
"south west","delhi",2021,15.6386185792646,842021,"548058",0.34
"south west","delhi",2011,15.4812708238556,842011,"314650",0.34
"south west","delhi",2014,19.209538472853,842014,"387639",0.34
"south west","delhi",2017,18.6500797869542,842017,"487631",0.34
"south west","delhi",2020,17.0285237520445,842020,"496284",0.34
"south west","delhi",2013,18.5867036076923,842013,"356528",0.34
"south west","delhi",2018,18.4988511109222,842018,"506332",0.34
"sultanpur","uttar pradesh",2011,3.27844271090329,1852011,"645132",0.31
"sultanpur","uttar pradesh",2018,6.21630743887016,1852018,"949184",0.31
"sultanpur","uttar pradesh",2012,3.65857401797267,1852012,"673552",0.31
"sultanpur","uttar pradesh",2016,3.93443495319613,1852016,"888453",0.31
"sultanpur","uttar pradesh",2015,3.33310873109436,1852015,"792049",0.31
"sultanpur","uttar pradesh",2017,5.13010229481968,1852017,"922458",0.31
"sultanpur","uttar pradesh",2021,7.36047591861531,1852021,"948839",0.31
"sultanpur","uttar pradesh",2014,3.1341851576213,1852014,"729686",0.31
"sultanpur","uttar pradesh",2019,6.69861214082047,1852019,"980106",0.31
"sultanpur","uttar pradesh",2020,6.15802594115323,1852020,"910011",0.31
"sultanpur","uttar pradesh",2013,3.03092711948262,1852013,"707469",0.31
"supaul","bihar",2012,3.08666666666667,2232012,"236933",0.21
"supaul","bihar",2019,3.7825,2232019,"359196",0.21
"supaul","bihar",2011,2.63,2232011,"228497",0.21
"supaul","bihar",2013,2.72,2232013,"246915",0.21
"supaul","bihar",2018,2.7375,2232018,"345545",0.21
"supaul","bihar",2014,2.4775,2232014,"255739",0.21
"supaul","bihar",2021,2.99,2232021,"382274",0.21
"supaul","bihar",2016,2.2825,2232016,"289265",0.21
"supaul","bihar",2017,2.5525,2232017,"312605",0.21
"supaul","bihar",2015,2.4625,2232015,"269200",0.21
"supaul","bihar",2020,2.40666666666667,2232020,"344183",0.21
"surat","gujarat",2013,5.565,4592013,"641489",0.29
"surat","gujarat",2021,4.66,4592021,"-",0.29
"surat","gujarat",2011,4.66,4592011,"532809",0.29
"surat","gujarat",2019,4.935,4592019,"1110179",0.29
"surat","gujarat",2018,5.14666666666667,4592018,"1034399",0.29
"surat","gujarat",2016,5.4925,4592016,"843930",0.29
"surat","gujarat",2014,5.2325,4592014,"705629",0.29
"surat","gujarat",2020,3.89666666666667,4592020,"1099259",0.29
"surat","gujarat",2017,5.15,4592017,"946511",0.29
"surat","gujarat",2015,6.765,4592015,"774775",0.29
"surat","gujarat",2012,5.9,4592012,"596659",0.29
"surendranagar","gujarat",2016,6.15813333069512,4602016,"843930",0.33
"surendranagar","gujarat",2013,5.99140468566576,4602013,"641489",0.33
"surendranagar","gujarat",2015,6.87484997361358,4602015,"774775",0.33
"surendranagar","gujarat",2011,5.09496755524811,4602011,"532809",0.33
"surendranagar","gujarat",2018,5.88963525298549,4602018,"1034399",0.33
"surendranagar","gujarat",2014,6.48292939244065,4602014,"705629",0.33
"surendranagar","gujarat",2012,7.36493114233627,4602012,"596659",0.33
"surendranagar","gujarat",2017,5.13610838973588,4602017,"946511",0.33
"surendranagar","gujarat",2019,5.86581687512415,4602019,"1110179",0.33
"surendranagar","gujarat",2021,4.1573895903427,4602021,"-",0.33
"surendranagar","gujarat",2020,3.7849567728745,4602020,"1099259",0.33
"surguja","chhattisgarh",2014,1.78069632522707,3892014,"165354",0.25
"surguja","chhattisgarh",2011,2.67495238028807,3892011,"142273",0.25
"surguja","chhattisgarh",2021,2.53622219840315,3892021,"-",0.25
"surguja","chhattisgarh",2015,2.21744982876014,3892015,"168879",0.25
"surguja","chhattisgarh",2019,1.90760978471133,3892019,"220624",0.25
"surguja","chhattisgarh",2013,1.44543171900518,3892013,"163494",0.25
"surguja","chhattisgarh",2020,1.84713049683393,3892020,"215126",0.25
"surguja","chhattisgarh",2018,2.49156057043215,3892018,"209211",0.25
"surguja","chhattisgarh",2017,2.23296974448006,3892017,"194073",0.25
"surguja","chhattisgarh",2016,1.94110600568958,3892016,"187541",0.25
"surguja","chhattisgarh",2012,1.55099909137066,3892012,"148760",0.25
"tarn taran","punjab",2017,17.7999180023273,6092017,"335057",0.31
"tarn taran","punjab",2020,19.2024943814144,6092020,"352357",0.31
"tarn taran","punjab",2019,18.3318872845031,6092019,"367558",0.31
"tarn taran","punjab",2016,17.3693616863162,6092016,"315783",0.31
"tarn taran","punjab",2014,15.3768401605682,6092014,"278485",0.31
"tarn taran","punjab",2011,14.9014020825069,6092011,"239227",0.31
"tarn taran","punjab",2021,142.035229032474,6092021,"376781",0.31
"tarn taran","punjab",2012,14.5981079221565,6092012,"251813",0.31
"tarn taran","punjab",2013,15.8316923892169,6092013,"267515",0.31
"tarn taran","punjab",2018,18.8500808998799,6092018,"353942",0.31
"tarn taran","punjab",2015,16.1617633660076,6092015,"294895",0.31
"tawang","arunachal pradesh",2017,5.2775,2382017,"13923",0.37
"tawang","arunachal pradesh",2019,5.01,2382019,"17091",0.37
"tawang","arunachal pradesh",2018,6.145,2382018,"14897",0.37
"tawang","arunachal pradesh",2014,5.69666666666667,2382014,"13082",0.37
"tawang","arunachal pradesh",2016,4.8075,2382016,"13396",0.37
"tawang","arunachal pradesh",2015,4.9325,2382015,"12889",0.37
"tawang","arunachal pradesh",2013,4.6825,2382013,"11226",0.37
"tawang","arunachal pradesh",2021,5.79,2382021,"-",0.37
"tawang","arunachal pradesh",2011,4.74333333333333,2382011,"10229",0.37
"tawang","arunachal pradesh",2012,5.485,2382012,"10399",0.37
"tawang","arunachal pradesh",2020,6.35,2382020,"16588",0.37
"tehri garhwal","uttarakhand",2012,11.9966666666667,552012,"109528",0.2
"tehri garhwal","uttarakhand",2017,10.88,552017,"162205",0.2
"tehri garhwal","uttarakhand",2020,8.91333333333333,552020,"156792",0.2
"tehri garhwal","uttarakhand",2013,11.645,552013,"117778",0.2
"tehri garhwal","uttarakhand",2021,10.03,552021,"167487",0.2
"tehri garhwal","uttarakhand",2011,9.4375,552011,"101960",0.2
"tehri garhwal","uttarakhand",2014,11.1525,552014,"125702",0.2
"tehri garhwal","uttarakhand",2018,11.9675,552018,"166519",0.2
"tehri garhwal","uttarakhand",2019,11.9625,552019,"166351",0.2
"tehri garhwal","uttarakhand",2015,12.3025,552015,"136144",0.2
"tehri garhwal","uttarakhand",2016,11.33,552016,"150303",0.2
"thane","maharashtra",2013,0.974499693783782,4972013,"1267551",0.37
"thane","maharashtra",2017,1.43521087799093,4972017,"1661065",0.37
"thane","maharashtra",2018,1.4691803662274,4972018,"1728578",0.37
"thane","maharashtra",2019,2.05303094529175,4972019,"1782903",0.37
"thane","maharashtra",2012,1.80887524859212,4972012,"1189711",0.37
"thane","maharashtra",2014,1.30251756456721,4972014,"1345341",0.37
"thane","maharashtra",2015,1.3969952037249,4972015,"1452513",0.37
"thane","maharashtra",2020,1.57958120299593,4972020,"1653094",0.37
"thane","maharashtra",2011,1.3662103550106,4972011,"1126595",0.37
"thane","maharashtra",2021,1.39274901769534,4972021,"-",0.37
"thane","maharashtra",2016,1.2515633322125,4972016,"1596121",0.37
"the nilgiris","tamil nadu",2016,11.9912273269452,5872016,"922084",0.3
"the nilgiris","tamil nadu",2015,10.0977533697837,5872015,"862437",0.3
"the nilgiris","tamil nadu",2013,10.2453535524796,5872013,"750416",0.3
"the nilgiris","tamil nadu",2011,3.93967774484048,5872011,"674478",0.3
"the nilgiris","tamil nadu",2018,12.9575801496244,5872018,"1071602",0.3
"the nilgiris","tamil nadu",2021,4.66016475960335,5872021,"1181923",0.3
"the nilgiris","tamil nadu",2014,12.3111525289086,5872014,"791915",0.3
"the nilgiris","tamil nadu",2019,12.3900220800695,5872019,"1099402",0.3
"the nilgiris","tamil nadu",2012,5.83285673474241,5872012,"709343",0.3
"the nilgiris","tamil nadu",2020,5.07346117088029,5872020,"1094471",0.3
"the nilgiris","tamil nadu",2017,5.94921273156082,5872017,"1000308",0.3
"theni","tamil nadu",2017,13.009231034518,5882017,"1000308",0.24
"theni","tamil nadu",2020,8.65299822619998,5882020,"1094471",0.24
"theni","tamil nadu",2019,15.6320517098345,5882019,"1099402",0.24
"theni","tamil nadu",2013,11.0115580170986,5882013,"750416",0.24
"theni","tamil nadu",2021,6.54972670287378,5882021,"1181923",0.24
"theni","tamil nadu",2016,10.7808668465951,5882016,"922084",0.24
"theni","tamil nadu",2012,5.54482586410642,5882012,"709343",0.24
"theni","tamil nadu",2018,16.2064466228036,5882018,"1071602",0.24
"theni","tamil nadu",2014,11.7066718725603,5882014,"791915",0.24
"theni","tamil nadu",2011,8.28338390428983,5882011,"674478",0.24
"theni","tamil nadu",2015,8.95995121996221,5882015,"862437",0.24
"thiruvananthapuram","kerala",2018,8.326,5652018,"510787",0.36
"thiruvananthapuram","kerala",2014,8.005,5652014,"382134",0.36
"thiruvananthapuram","kerala",2020,6.18416666666667,5652020,"472272",0.36
"thiruvananthapuram","kerala",2017,8.78,5652017,"473182",0.36
"thiruvananthapuram","kerala",2012,7.59666666666667,5652012,"348616",0.36
"thiruvananthapuram","kerala",2019,6.67333333333333,5652019,"521455",0.36
"thiruvananthapuram","kerala",2013,8.7825,5652013,"364707",0.36
"thiruvananthapuram","kerala",2015,7.56,5652015,"411150",0.36
"thiruvananthapuram","kerala",2016,8.235,5652016,"443615",0.36
"thiruvananthapuram","kerala",2021,6.42,5652021,"506107",0.36
"thiruvananthapuram","kerala",2011,7.28,5652011,"328021",0.36
"thrissur","kerala",2020,5.82833333333333,5662020,"472272",0.36
"thrissur","kerala",2015,5.705,5662015,"411150",0.36
"thrissur","kerala",2021,6.3,5662021,"506107",0.36
"thrissur","kerala",2011,5.6125,5662011,"328021",0.36
"thrissur","kerala",2012,6.66333333333333,5662012,"348616",0.36
"thrissur","kerala",2013,5.9675,5662013,"364707",0.36
"thrissur","kerala",2019,4.59,5662019,"521455",0.36
"thrissur","kerala",2017,6.0575,5662017,"473182",0.36
"thrissur","kerala",2018,6.26,5662018,"510787",0.36
"thrissur","kerala",2016,6.0275,5662016,"443615",0.36
"thrissur","kerala",2014,5.7225,5662014,"382134",0.36
"tikamgarh","madhya pradesh",2015,5.23979618700352,4342015,"370716",0.19
"tikamgarh","madhya pradesh",2019,3.9922256662884,4342019,"508146",0.19
"tikamgarh","madhya pradesh",2012,4.72477348486215,4342012,"306853",0.19
"tikamgarh","madhya pradesh",2011,5.12596870573315,4342011,"282371",0.19
"tikamgarh","madhya pradesh",2016,4.71357733916343,4342016,"419465",0.19
"tikamgarh","madhya pradesh",2013,3.99889003872812,4342013,"322598",0.19
"tikamgarh","madhya pradesh",2017,5.80146949622292,4342017,"441956",0.19
"tikamgarh","madhya pradesh",2018,5.01462925684026,4342018,"482361",0.19
"tikamgarh","madhya pradesh",2014,3.87386641175901,4342014,"339247",0.19
"tikamgarh","madhya pradesh",2020,3.11999260137816,4342020,"490238",0.19
"tikamgarh","madhya pradesh",2021,5.00840917589653,4342021,"539180",0.19
"tirunelveli","tamil nadu",2017,5.89176875777851,5922017,"1000308",0.28
"tirunelveli","tamil nadu",2013,5.1750851558838,5922013,"750416",0.28
"tirunelveli","tamil nadu",2015,4.351651736775,5922015,"862437",0.28
"tirunelveli","tamil nadu",2018,4.3826730511791,5922018,"1071602",0.28
"tirunelveli","tamil nadu",2019,5.61021300445039,5922019,"1099402",0.28
"tirunelveli","tamil nadu",2020,3.22986626442677,5922020,"1094471",0.28
"tirunelveli","tamil nadu",2016,4.96934085005662,5922016,"922084",0.28
"tirunelveli","tamil nadu",2012,2.79830503756975,5922012,"709343",0.28
"tirunelveli","tamil nadu",2021,2.97257183319278,5922021,"1181923",0.28
"tirunelveli","tamil nadu",2014,5.42006230051618,5922014,"791915",0.28
"tirunelveli","tamil nadu",2011,3.4351543744539,5922011,"674478",0.28
"tiruvannamalai","tamil nadu",2016,9.795,5932016,"922084",0.29
"tiruvannamalai","tamil nadu",2017,7.74,5932017,"1000308",0.29
"tiruvannamalai","tamil nadu",2012,5.9575,5932012,"709343",0.29
"tiruvannamalai","tamil nadu",2020,6.24333333333333,5932020,"1094471",0.29
"tiruvannamalai","tamil nadu",2021,3.16,5932021,"1181923",0.29
"tiruvannamalai","tamil nadu",2014,13.4825,5932014,"791915",0.29
"tiruvannamalai","tamil nadu",2019,11.1545454545455,5932019,"1099402",0.29
"tiruvannamalai","tamil nadu",2011,4.4025,5932011,"674478",0.29
"tiruvannamalai","tamil nadu",2015,10.135,5932015,"862437",0.29
"tiruvannamalai","tamil nadu",2013,11.5658333333333,5932013,"750416",0.29
"tiruvannamalai","tamil nadu",2018,9.57916666666667,5932018,"1071602",0.29
"tonk","rajasthan",2014,6.3275,1162014,"465408",0.29
"tonk","rajasthan",2019,8.795,1162019,"598550",0.29
"tonk","rajasthan",2021,7.52,1162021,"648142",0.29
"tonk","rajasthan",2016,11.0375,1162016,"529650",0.29
"tonk","rajasthan",2018,7.59666666666667,1162018,"568102",0.29
"tonk","rajasthan",2020,6.25,1162020,"583645",0.29
"tonk","rajasthan",2012,6.06,1162012,"409802",0.29
"tonk","rajasthan",2013,6.2,1162013,"434292",0.29
"tonk","rajasthan",2017,6.545,1162017,"557618",0.29
"tonk","rajasthan",2015,6.585,1162015,"501922",0.29
"tonk","rajasthan",2011,8.505,1162011,"395331",0.29
"udaipur","rajasthan",2018,6.37333333333333,1172018,"568102",0.28
"udaipur","rajasthan",2020,4.10666666666667,1172020,"583645",0.28
"udaipur","rajasthan",2015,5.7575,1172015,"501922",0.28
"udaipur","rajasthan",2013,5.6325,1172013,"434292",0.28
"udaipur","rajasthan",2011,5.8725,1172011,"395331",0.28
